index,token,count,tag,frequency,neg,neu,pos,compound
133,sphere,1,RB,0.000683526999316473,0.0,1.0,0.0,0.0
847,potentially,3,RB,0.002050580997949419,0.0,1.0,0.0,0.0
986,satellite,1,NN,0.000683526999316473,0.0,1.0,0.0,0.0
966,blockchain,6,NN,0.004101161995898838,0.0,1.0,0.0,0.0
101,by,8,IN,0.005468215994531784,0.0,1.0,0.0,0.0
1147,community,2,NN,0.001367053998632946,0.0,1.0,0.0,0.0
1099,validated,1,VBN,0.000683526999316473,0.0,0.0,1.0,0.2263
840,were,5,VBD,0.003417634996582365,0.0,1.0,0.0,0.0
963,copies,1,NNS,0.000683526999316473,0.0,1.0,0.0,0.0
132,metal,2,NN,0.001367053998632946,0.0,1.0,0.0,0.0
238,future,1,NN,0.000683526999316473,0.0,1.0,0.0,0.0
1330,void,1,NN,0.000683526999316473,0.0,1.0,0.0,0.0
296,attract,3,VB,0.002050580997949419,0.0,0.0,1.0,0.3612
452,produced,6,VBN,0.004101161995898838,0.0,1.0,0.0,0.0
103,friction,1,NN,0.000683526999316473,0.0,1.0,0.0,0.0
515,enormous,1,JJ,0.000683526999316473,0.0,1.0,0.0,0.0
920,handle,2,VB,0.001367053998632946,0.0,1.0,0.0,0.0
527,way,1,NN,0.000683526999316473,0.0,1.0,0.0,0.0
851,network,19,NN,0.012987012987012988,0.0,1.0,0.0,0.0
183,channel,1,VB,0.000683526999316473,0.0,1.0,0.0,0.0
804,have,1,VB,0.000683526999316473,0.0,1.0,0.0,0.0
887,become,1,VB,0.000683526999316473,0.0,1.0,0.0,0.0
968,across,1,IN,0.000683526999316473,0.0,1.0,0.0,0.0
831,fractioned,2,VBN,0.001367053998632946,0.0,1.0,0.0,0.0
1130,set,1,NN,0.000683526999316473,0.0,1.0,0.0,0.0
43,involving,1,VBG,0.000683526999316473,0.0,1.0,0.0,0.0
134,another,3,DT,0.002050580997949419,0.0,1.0,0.0,0.0
853,its,2,PRP$,0.001367053998632946,0.0,1.0,0.0,0.0
832,will,1,MD,0.000683526999316473,0.0,1.0,0.0,0.0
420,ensure,2,VB,0.001367053998632946,0.0,0.0,1.0,0.3818
