index,token,count,tag,frequency,neg,neu,pos,compound
327,store,1,NN,0.0012453300124533001,0.0,1.0,0.0,0.0
222,establish,1,VB,0.0012453300124533001,0.0,1.0,0.0,0.0
11,electro,1,JJ,0.0012453300124533001,0.0,1.0,0.0,0.0
179,fact,1,NN,0.0012453300124533001,0.0,1.0,0.0,0.0
762,disregard,1,NN,0.0012453300124533001,1.0,0.0,0.0,-0.2732
647,other,1,JJ,0.0012453300124533001,0.0,1.0,0.0,0.0
34,therefor,1,JJ,0.0012453300124533001,0.0,1.0,0.0,0.0
802,help,1,NN,0.0012453300124533001,0.0,0.0,1.0,0.4019
518,built-in,1,NN,0.0012453300124533001,0.0,1.0,0.0,0.0
737,void,1,NN,0.0012453300124533001,0.0,1.0,0.0,0.0
741,respons,1,NNS,0.0012453300124533001,0.0,1.0,0.0,0.0
508,consensu,1,NN,0.0012453300124533001,0.0,1.0,0.0,0.0
626,decid,1,JJ,0.0012453300124533001,0.0,1.0,0.0,0.0
652,persist,1,JJ,0.0012453300124533001,0.0,1.0,0.0,0.0
696,quickli,1,NN,0.0012453300124533001,0.0,1.0,0.0,0.0
447,reput,1,NN,0.0012453300124533001,0.0,1.0,0.0,0.0
66,rotat,1,NN,0.0012453300124533001,0.0,1.0,0.0,0.0
121,new,1,JJ,0.0012453300124533001,0.0,1.0,0.0,0.0
776,compet,1,NN,0.0012453300124533001,0.0,1.0,0.0,0.0
538,addit,1,NN,0.0012453300124533001,0.0,1.0,0.0,0.0
350,time,1,NN,0.0012453300124533001,0.0,1.0,0.0,0.0
554,altern,1,JJ,0.0012453300124533001,0.0,1.0,0.0,0.0
24,involv,1,NN,0.0012453300124533001,0.0,1.0,0.0,0.0
576,face,1,VBP,0.0012453300124533001,0.0,1.0,0.0,0.0
709,secur,1,VBP,0.0012453300124533001,0.0,1.0,0.0,0.0
213,particularli,1,NN,0.0012453300124533001,0.0,1.0,0.0,0.0
566,challeng,1,NNS,0.0012453300124533001,0.0,1.0,0.0,0.0
678,disagr,1,NN,0.0012453300124533001,0.0,1.0,0.0,0.0
4,earth,1,NN,0.0012453300124533001,0.0,1.0,0.0,0.0
333,later,1,RB,0.0012453300124533001,0.0,1.0,0.0,0.0
740,previou,1,JJ,0.0012453300124533001,0.0,1.0,0.0,0.0
760,consid,1,VB,0.0012453300124533001,0.0,1.0,0.0,0.0
365,expertis,1,NN,0.0012453300124533001,0.0,1.0,0.0,0.0
364,necessari,1,FW,0.0012453300124533001,0.0,1.0,0.0,0.0
721,n't,1,RB,0.0012453300124533001,0.0,1.0,0.0,0.0
86,tall,1,JJ,0.0012453300124533001,0.0,1.0,0.0,0.0
224,guidelin,1,JJ,0.0012453300124533001,0.0,1.0,0.0,0.0
548,distribut,1,NN,0.0012453300124533001,0.0,1.0,0.0,0.0
425,erico,1,JJ,0.0012453300124533001,0.0,1.0,0.0,0.0
231,peopl,1,NN,0.0012453300124533001,0.0,1.0,0.0,0.0
662,market,1,NN,0.0012453300124533001,0.0,1.0,0.0,0.0
682,smart,1,JJ,0.0012453300124533001,0.0,0.0,1.0,0.4019
797,thank,1,NN,0.0012453300124533001,0.0,0.0,1.0,0.3612
119,ongo,1,JJ,0.0012453300124533001,0.0,1.0,0.0,0.0
